"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","LocationLatitude","LocationLongitude","UserLanguage","consent","fav_China","fav_France","fav_Korea","fav_UK","fav_US","fav_Russia","fav_UN","fav_WHO","interest","leader_sup","hawk_dove","priming_1","priming_2","priming_3","priming_4","DV1_G1","DV2_G1","DV3_G1","DV4_G1","DV5_G1","DV6_G1","DV7_G1","DV8_G1","DV9_G1","DV10_G1","DV11_G1","DV12_G1","DV1_G2","DV2_G2","DV3_G2","DV4_G2","DV5_G2","DV6_G2","DV7_G2","DV8_G2","DV9_G2","DV10_G2","DV11_G2","DV12_G2","DV1_G3","DV2_G3","DV3_G3","DV4_G3","DV5_G3","DV6_G3","DV7_G3","DV8_G3","DV9_G3","DV10_G3","DV11_G3","DV12_G3","DV1_G4","DV2_G4","DV3_G4","DV4_G4","DV5_G4","DV6_G4","DV7_G4","DV8_G4","DV9_G4","DV10_G4","DV11_G4","DV12_G4","DV1_G5","DV2_G5","DV3_G5","DV4_G5","DV5_G5","DV6_G5","DV7_G5","DV8_G5","DV9_G5","DV1_G6","DV2_G6","DV3_G6","DV4_G6","DV5_G6","DV6_G6","DV7_G6","DV8_G6","DV9_G6","knowledge","SDO1","SDO2","SDO3","SDO4","SDO5","SDO6","SDO7","SDO8","SDO9","SDO10","SDO11","SDO12","SDO13","SDO14","SDO15","SDO16","check1","check2","liberal","age","gender","education","free_writing"
2021-01-22 00:58:37,2021-01-22 01:13:41,100,904,TRUE,2021-01-22 01:13:42,35.6900024414062,139.690002441406,"JA","Agree",28,57,36,55,57,43,47,33,"Some attention","Somewhat Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of increasing status","Neither","Yes, I think so","Neither","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 5% of international society","Do not support","Do not have an impact","Among the top 5% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","2","2","3","2","5","2","4","4","3","3","5","4","4","3","3","5","SDF Troops deployment to state B in the Middle East,SDF continuing troop deployment","UN-led peacekeeping mission","5","1971","female","Two-year college","平等=社会主義希望のように思えて選びづらい"
2021-01-22 01:11:34,2021-01-22 01:13:55,100,141,TRUE,2021-01-22 01:13:56,35.1824951171875,136.883514404297,"JA","Agree",0,60,100,40,90,6,29,50,"Some attention","Somewhat Approve","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","Among the top 5% of international society","Support","Have an impact of increasing status","Among the top 5% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","0","1984","male","Graduated from a graduate school","♡"
2021-01-22 01:07:04,2021-01-22 01:14:08,100,423,TRUE,2021-01-22 01:14:08,35.6849975585938,139.751403808594,"JA","Agree",40,46,62,76,52,55,80,44,"Some attention","Strongly Approve","Dove","Somewhat Agree","Strongly Agree","Somewhat Agree","高まる","Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","No, I do not think so","Yes, I think so","Yes, I think so","Among the top 6 to 15% of international society","Support","Have an impact of increasing status","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","1","1","1","3","4","1","1","1","2","1","7","7","7","7","6","4","DF Troops deployment to state B in the Middle East","Neither","6","1981","male","Graduated from a four-year college","とても良かった"
2021-01-22 01:14:32,2021-01-22 01:14:44,100,11,TRUE,2021-01-22 01:14:44,40.8283996582031,140.777801513672,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:15:28,2021-01-22 01:15:35,100,7,TRUE,2021-01-22 01:15:36,34.6369934082031,135.595092773438,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 00:59:16,2021-01-22 01:15:36,100,980,TRUE,2021-01-22 01:15:37,35.7581024169922,139.658294677734,"JA","Agree",0,61,1,61,71,8,46,46,"A lot of attention","Somewhat Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","No, I do not think so","Neither","Neither","Among the top 5% of international society","Support","Have an impact of decreasing status","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","1","1","2","1","1","1","1","2","7","7","7","7","7","7","7","7","SDF Troops deployment to state B in the Middle East,SDF early withdrawal,SDF continuing troop deployment","US-led peacekeeping mission","4","1960","male","Graduated from a four-year college","自衛隊の海外派遣については、憲法9条の関係で非常にナーバスな問題であると感じる。わが国の政府が米国の意向に沿う形でしか対応できないのは、国家としての主体性の欠如であると感じざるを得ない。"
2021-01-22 01:12:54,2021-01-22 01:15:38,100,164,TRUE,2021-01-22 01:15:38,35.6900024414062,139.690002441406,"JA","Agree",45,52,51,51,53,50,50,51,"Limited attention","Somewhat Approve","Do not know","Somewhat Agree","Somewhat Agree","Do not know","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not want to answer","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Do not know","Do not know","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","None of the above","Neither","5","After 2000","female","High school",NA
2021-01-22 01:07:58,2021-01-22 01:15:39,100,461,TRUE,2021-01-22 01:15:39,35.8894958496094,139.793395996094,"JA","Agree",52,46,80,62,71,48,63,83,"Limited attention","Somewhat Disapprove","Dove","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of decreasing status","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","1","1","4","3","4","4","4","4","6","5","3","4","4","5","5","6","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","6","After 2000","female","Elementary school or Junior high school",NA
2021-01-22 01:02:41,2021-01-22 01:16:05,100,803,TRUE,2021-01-22 01:16:05,35.6900024414062,139.690002441406,"JA","Agree",5,50,31,50,31,31,50,30,"Some attention","Somewhat Approve","Dove","Somewhat Agree","Somewhat Disagree","Somewhat Agree","かわらないことを願いながらも、やや低い位置になるのではと不安要素があるように思う。",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","Yes, I think so","Neither","No, I do not think so","Yes, I think so","Yes, I think so","No, I do not think so","Below 50% of international society","Do not support","Do not have an impact","Below 50% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","5","5","6","1","4","2","2","2","7","6","6","7","7","6","5","7","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","5","1966","female","Two-year college","多くの人達が争いをなくして、平和に暮らせることを心から望みます。調査により少しでも意見が活かされると良いです。お疲れ様でした。"
2021-01-22 01:15:52,2021-01-22 01:16:24,100,31,TRUE,2021-01-22 01:16:24,35.0962066650391,135.895111083984,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:17:02,2021-01-22 01:17:12,100,9,TRUE,2021-01-22 01:17:12,39.6053009033203,141.263000488281,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:17:24,2021-01-22 01:17:30,100,6,TRUE,2021-01-22 01:17:31,36.0592041015625,136.217010498047,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:17:28,2021-01-22 01:17:31,100,3,TRUE,2021-01-22 01:17:31,33.9510955810547,130.919097900391,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:14:41,2021-01-22 01:17:36,100,174,TRUE,2021-01-22 01:17:36,35.7595977783203,139.796112060547,"JA","Agree",81,82,77,94,84,81,99,78,"Some attention","Somewhat Approve","Dove","Somewhat Agree","Somewhat Agree","Somewhat Agree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","Neither","Neither","Neither","No, I do not think so","Neither","Neither","Among the top 30 to 49% of international society","Do not know","Do not have an impact","Among the top 30 to 49% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","2","3","2","1","3","3","1","1","6","6","7","6","6","7","5","7","SDF Troops deployment to state B in the Middle East,SDF continuing troop deployment","UN-led peacekeeping mission","5","1977","male","Graduated from a four-year college","特にない"
2021-01-22 01:15:10,2021-01-22 01:17:38,100,148,TRUE,2021-01-22 01:17:38,35.7931976318359,139.755187988281,"JA","Agree",23,92,20,88,61,23,72,15,"Some attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,"Do not know","Do not have an impact","Yes, I think so","Yes, I think so","Neither","Yes, I think so","Neither","Yes, I think so","Among the top 16 to 29% of international society","Support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","3","3","3","4","3","3","3","3","2","3","4","4","3","3","3","3","SDF continuing troop deployment","UN-led peacekeeping mission","5","1964","female","Two-year college","知的なアンケート"
2021-01-22 01:15:38,2021-01-22 01:17:47,100,128,TRUE,2021-01-22 01:17:47,35.6900024414062,139.690002441406,"JA","Agree",40,2,2,79,60,44,0,17,"Do not know","Do not know","Dove","Somewhat Disagree","Somewhat Agree","Strongly Disagree","高まるのでは？",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Neither","No, I do not think so","No, I do not think so","No, I do not think so","Neither","Neither","Among the top 5% of international society","Do not know","Have an impact of increasing status","Among the top 30 to 49% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","3","4","6","2","6","1","4","6","2","2","4","3","6","5","7","5","SDF early withdrawal","US-led peacekeeping mission","7","1997","male","Two-year college","悪くなかった"
2021-01-22 01:17:45,2021-01-22 01:17:48,100,2,TRUE,2021-01-22 01:17:48,35.7785034179688,139.951690673828,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:15:50,2021-01-22 01:17:55,100,125,TRUE,2021-01-22 01:17:55,35.6900024414062,139.690002441406,"JA","Agree",0,52,0,53,53,53,51,29,"Some attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Do not know","Do not know","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","5","None of the above","Neither","5","1971","female","Two-year college",NA
2021-01-22 01:16:18,2021-01-22 01:18:13,100,114,TRUE,2021-01-22 01:18:14,35.6900024414062,139.690002441406,"JA","Agree",17,19,17,27,14,60,86,7,"Do not know","Do not know","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not want to answer","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","None of the above","Neither","5","1971","female","Two-year college",NA
2021-01-22 01:15:28,2021-01-22 01:18:19,100,170,TRUE,2021-01-22 01:18:19,36.1867980957031,140.272705078125,"JA","Agree",31,25,38,42,28,24,33,20,"Some attention","Somewhat Approve","Do not know","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","No, I do not think so","Neither","Neither","Yes, I think so","No, I do not think so","Neither","Among the top 16 to 29% of international society","Do not know","4","4","4","3","3","5","4","2","4","5","5","3","3","5","5","5","None of the above","Neither","4","After 2000","male","Two-year college","特に無し"
2021-01-22 01:16:24,2021-01-22 01:18:33,100,129,TRUE,2021-01-22 01:18:34,42.9076995849609,143.532989501953,"JA","Agree",0,51,20,79,82,2,51,75,"Some attention","Strongly Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Yes, I think so","Neither","Neither","Yes, I think so","Neither","Among the top 6 to 15% of international society","Support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","4","3","5","5","4","4","4","4","4","4","4","3","3","3","None of the above","Neither","5","1986","female","Graduated from a four-year college",NA
2021-01-22 01:16:27,2021-01-22 01:18:40,100,132,TRUE,2021-01-22 01:18:40,34.7756042480469,134.825500488281,"JA","Agree",5,26,5,28,39,10,40,41,"Some attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","No, I do not think so","No, I do not think so","No, I do not think so","No, I do not think so","Yes, I think so","No, I do not think so","Below 50% of international society","Support","Do not have an impact","Below 50% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","None of the above","Neither","5","1964","male","Graduated from a four-year college","特になし"
2021-01-22 01:15:09,2021-01-22 01:18:41,100,211,TRUE,2021-01-22 01:18:41,34.4687042236328,135.402191162109,"JA","Agree",28,71,100,68,27,12,88,34,"No attention","Strongly Approve","Dove","Strongly Agree","Somewhat Agree","Somewhat Disagree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","No, I do not think so","Neither","Neither","Yes, I think so","Yes, I think so","Among the top 6 to 15% of international society","Do not support","Do not have an impact","Among the top 30 to 49% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","5","7","4","2","3","2","1","1","4","4","3","2","2","4","3","6","SDF early withdrawal","US-led peacekeeping mission","2","1951","female","High school","難しい"
2021-01-22 01:15:35,2021-01-22 01:18:45,100,190,TRUE,2021-01-22 01:18:45,35.7559967041016,139.70361328125,"JA","Agree",5,64,29,18,47,39,75,14,"A lot of attention","Somewhat Disapprove","Do not know","Strongly Disagree","Strongly Disagree","Somewhat Disagree","高まらない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Yes, I think so","Yes, I think so","Yes, I think so","Neither","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","3","3","4","3","3","3","3","6","5","6","5","4","5","5","5","3","None of the above","US-led peacekeeping mission","5","1965","female","Graduated from a four-year college","なし"
2021-01-22 01:15:33,2021-01-22 01:18:45,100,192,TRUE,2021-01-22 01:18:46,39.7671966552734,140.067687988281,"JA","Agree",50,50,50,50,50,50,50,50,"No attention","Do not know","Do not know","Do not know","Do not know","Do not know","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Do not know","Do not know","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","None of the above","Neither","5","1991","female","Two-year college",NA
2021-01-22 01:16:53,2021-01-22 01:18:52,100,118,TRUE,2021-01-22 01:18:52,35.4788970947266,139.557891845703,"JA","Agree",0,30,27,30,23,26,26,0,"Limited attention","Strongly Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Neither","No, I do not think so","Among the top 6 to 15% of international society","Do not know","Do not have an impact","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","4","5","5","3","5","5","5","4","5","5","4","4","5","5","4","5","SDF early withdrawal","US-led peacekeeping mission","3","1986","female","Two-year college",NA
2021-01-22 01:16:57,2021-01-22 01:19:03,100,126,TRUE,2021-01-22 01:19:04,35.6291961669922,139.714508056641,"JA","Agree",9,38,33,26,36,29,43,34,"A lot of attention","Strongly Approve","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","Neither","Neither","Among the top 6 to 15% of international society","Support","Have an impact of increasing status","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","4","5","6","6","3","5","5","6","2","5","4","5","6","7","4","4","SDF Troops deployment to state C in Asia","UN-led peacekeeping mission","8","1973","male","Studying at a four-year college","ない"
2021-01-22 01:15:20,2021-01-22 01:19:09,100,228,TRUE,2021-01-22 01:19:09,35.6631011962891,139.706909179688,"JA","Agree",30,70,40,70,60,30,50,60,"Some attention","Somewhat Disapprove","Dove","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Among the top 6 to 15% of international society","Support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","SDF Troops deployment to state C in Asia","UN-led peacekeeping mission","6","1977","male","Graduated from a four-year college","特になし"
2021-01-22 01:19:07,2021-01-22 01:19:11,100,4,TRUE,2021-01-22 01:19:11,34.6372985839844,135.809997558594,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
